"sensorreadingtime","serialnumber","distancefromobject"
"1655564438878","b00c1a32-b46f-477f-8594-e249e7f06395","292"
"1655564420482","b00c1a32-b46f-477f-8594-e249e7f06395","254"
"1655564473464","7b244625-6fb4-4337-84c1-375f1f11078a","222"
"1655564505407","10a463c9-ef23-454e-b5f9-25d0627487a6","249"
"1655564479045","10a463c9-ef23-454e-b5f9-25d0627487a6","219"
"1655564441385","10a463c9-ef23-454e-b5f9-25d0627487a6","271"
"1655564478142","67ce6135-2f06-4129-bde5-f08ed94f94cc","237"
"1655564475717","be786f74-6cc7-444d-bea1-5b50d2cadc7f","218"
"1655564421117","be786f74-6cc7-444d-bea1-5b50d2cadc7f","227"
"1655564414270","984cf228-88fe-4686-a115-bae6c37fa06b","250"
"1655564502914","e097951c-b656-4ec5-9459-91ae73409ada","269"
"1655564155045","314ed64d-643f-4cd3-b164-f4a8ae02fc29","262"
"1655564373546","c5b8e7b8-cde3-4b00-a701-1c42171ec696","277"
"1655564182821","58f86607-383c-45c6-ba99-73236bdc7760","206"
"1655564418852","561df6cf-0504-4b77-9d72-0435295a37d5","226"
"1655564451680","2f9154d0-89b7-4535-b8f3-cdd9780dfd5d","292"
"1655564457271","c3ee6284-91b6-403d-965a-2b8a611b7612","268"
"1655564364210","f4fe140d-c4db-4f54-98b9-65358d7cd583","279"
"1655564432541","c5b8e7b8-cde3-4b00-a701-1c42171ec696","234"
"1655564189719","cf977dd3-df90-492a-b05d-15fd3898a45b","270"
"1655564394255","561df6cf-0504-4b77-9d72-0435295a37d5","259"
"1655564463544","2f9154d0-89b7-4535-b8f3-cdd9780dfd5d","264"
"1655564471357","03d010f1-20dd-45dd-b406-357b1ba0564a","283"
"1655564448161","03d010f1-20dd-45dd-b406-357b1ba0564a","250"
"1655564516352","d8e21325-6749-463d-9013-62cd1f3ea238","236"
"1655564452669","8e9f905a-f63f-410e-b3e7-683342c162c9","209"
"1655564404209","9461b160-84a8-4868-8b3e-a91d7b376f91","209"
"1655564456544","ac4be820-eb64-4c4a-8edd-3279870330f3","223"
"1655564410152","ac4be820-eb64-4c4a-8edd-3279870330f3","300"
"1655564182486","48de29e1-7fa0-44cb-af1d-9ebf437d9de0","237"
"1655564490565","efd6867c-fae7-4c48-a932-adcef5dbcf8e","269"
"1655564475402","7a620470-1674-4e09-b332-a091e445523e","205"
"1655564453846","68777b82-0e41-4c7f-a5b6-50e11630ee97","221"
"1655564432846","68777b82-0e41-4c7f-a5b6-50e11630ee97","266"
"1655564405846","68777b82-0e41-4c7f-a5b6-50e11630ee97","211"
"1655564425041","7f615c52-60c1-49a8-a2ae-e81287bc36bf","223"
"1655564433417","ebfd4060-a49e-4fb8-b188-993e1d740414","223"
"1655564454597","f1e585da-8741-4ade-a789-c1eae3747bad","261"
"1655564428934","f1e585da-8741-4ade-a789-c1eae3747bad","202"
"1655564022395","190a62c5-17c6-49ac-9345-4ea62407fd21","294"
"1655564025416","8efe16a1-e7a8-4e8f-a0fa-1c5e6f46765e","225"
"1655564003086","8efe16a1-e7a8-4e8f-a0fa-1c5e6f46765e","271"
"1655564417777","4c740370-e9cc-4a1e-8000-d8490484db0b","232"
"1655564380117","4c740370-e9cc-4a1e-8000-d8490484db0b","245"
"1655564437517","fc5e4e87-e147-41ab-9a6e-6bd53e251889","226"
"1655564479271","651d1e45-f94a-4a53-8161-abff5442a6f1","255"
"1655564453620","fbc149ea-9d41-48d7-acb4-ae7dbaf4fc38","246"
"1655564395534","fbc149ea-9d41-48d7-acb4-ae7dbaf4fc38","270"
"1655564464467","c1857a22-a647-46d4-a03b-397bb515f0cd","264"
"1655564455068","c20342f4-9ddc-4c22-b9db-d8221290b3e8","211"
"1655564469977","5bf8b06d-12fc-477c-9469-7e9c511da49d","252"
"1655564467844","5bf8b06d-12fc-477c-9469-7e9c511da49d","298"
"1655564442248","5bf8b06d-12fc-477c-9469-7e9c511da49d","279"
"1655564432802","0bfa6f7c-3a73-4f2f-8a36-e591140b0a29","290"
"1655564464542","f1d663c8-b642-4200-9130-78f466445ac1","234"
"1655564461942","f1d663c8-b642-4200-9130-78f466445ac1","214"
"1655564465838","f8db5629-0c09-4002-8c11-1157d7ffa1b6","274"
"1655564417020","2f511a03-5105-4fa1-a8db-88fd1a7904b4","207"
"1655564470673","7ea33a96-2439-4096-a2d1-e5b97e6c7cc7","284"
"1655564462873","7ea33a96-2439-4096-a2d1-e5b97e6c7cc7","289"
"1655564455073","7ea33a96-2439-4096-a2d1-e5b97e6c7cc7","274"
"1655564089998","d4bf80de-8505-446e-8541-e30ebffda4f4","230"
"1655564438497","c20bdf43-3cf9-4ee2-9a53-81dae4f7f652","297"
"1655564454861","6825097d-7e08-4fce-a71b-c28ee1aec084","287"
"1655564469384","54b55534-2890-4ea9-b409-4ca095862bc3","208"
"1655564417122","54b55534-2890-4ea9-b409-4ca095862bc3","250"
"1655564408848","3e5bd5f2-1b9f-4c03-a653-5da0f23764ae","236"
"1655564400949","3e5bd5f2-1b9f-4c03-a653-5da0f23764ae","257"
"1655563301027","1b484949-a3a6-46dd-acc5-58d8972b7c54","206"
"1655563278527","1b484949-a3a6-46dd-acc5-58d8972b7c54","240"
"1655563253527","1b484949-a3a6-46dd-acc5-58d8972b7c54","221"
"1655564480196","6ddaf045-73ee-42d5-8747-8b7adf356d7c","202"
"1655564469182","0fa49724-76a9-4c4a-828e-b70b19675d94","264"
"1655564438382","0fa49724-76a9-4c4a-828e-b70b19675d94","230"
"1655564416382","0fa49724-76a9-4c4a-828e-b70b19675d94","286"
"1655564472204","e7ff9d1f-84a2-4158-a90c-4f23e514fd31","288"
"1655564444874","e7ff9d1f-84a2-4158-a90c-4f23e514fd31","291"
"1655564403879","e7ff9d1f-84a2-4158-a90c-4f23e514fd31","291"
"1655564107693","8ee2d205-64da-4113-bd5e-fbd8105a8deb","214"
"1655564475748","681e8b8b-f73c-4b40-9594-6636546e6419","290"
"1655564392594","0d30f1a9-7492-4cc1-95df-d9f5a159ed92","241"
"1655564512235","03985080-b275-4350-b709-bb583cb62f94","212"
"1655564493925","b97cfdd3-368d-42e2-b66f-72b77bf34e72","207"
"1655564428007","b97cfdd3-368d-42e2-b66f-72b77bf34e72","293"
"1655564422275","b97cfdd3-368d-42e2-b66f-72b77bf34e72","272"
"1655564156219","d5a9cbfd-80d0-4535-a506-d288e084e02a","255"
"1655564146919","d5a9cbfd-80d0-4535-a506-d288e084e02a","209"
"1655564433136","819f7bdd-2de0-4ea9-9382-896f4532b0b0","212"
"1655564519284","1716eff5-c596-46f6-ac5e-3939ace99dfe","248"
"1655564219408","72a9fad5-e9c0-460c-b96b-887a83739b8f","259"
"1655564170616","72a9fad5-e9c0-460c-b96b-887a83739b8f","237"
"1655564401565","cd094156-d643-4d1f-a6e6-bc0e13e4749a","251"
"1655563264499","26ba9cdd-e66a-4de9-be34-28c8c2b6dc8d","228"
"1655563250099","26ba9cdd-e66a-4de9-be34-28c8c2b6dc8d","208"
"1655564476417","54ec3234-6184-459d-be08-fc419d8eae3d","214"
"1655564454054","54ec3234-6184-459d-be08-fc419d8eae3d","271"
"1655564450024","4b391653-5b92-432c-a0fe-b6723cc2c5d7","237"
"1655564222780","d064a96f-820f-47ae-b53c-ed9552c6ff11","248"
"1655564186780","d064a96f-820f-47ae-b53c-ed9552c6ff11","237"
"1655564481005","a4ccdcc8-18c2-4d18-acc1-607da3852189","285"
"1655564095702","1dbb8e45-0209-4298-9863-ca8b79402bc8","283"
"1655564433835","3cffba2f-1571-4d41-bddb-d0411972f1f3","299"
"1655564177084","7073f9fd-08d8-48d3-b02a-f20e03d17b31","246"
"1655564219040","10406b0f-6db1-4e03-a8a1-e08592f8e9b7","234"
"1655564211741","10406b0f-6db1-4e03-a8a1-e08592f8e9b7","234"
"1655564448036","50f7b4f3-7af5-4b07-a421-7b902c8d2b7c","259"
"1655564420505","50f7b4f3-7af5-4b07-a421-7b902c8d2b7c","248"
"1655564480816","2b6fe805-9059-4e1b-b7ed-720f5b4bf10c","298"
"1655564504059","220437fd-77f5-463a-8d93-f59c944e60d4","255"
"1655564482399","220437fd-77f5-463a-8d93-f59c944e60d4","265"
"1655564148138","f1ad9449-f80b-4dcb-8fab-66352e929322","208"
"1655564111346","f1ad9449-f80b-4dcb-8fab-66352e929322","276"
"1655564099082","f1ad9449-f80b-4dcb-8fab-66352e929322","234"
"1655564461220","6a2d5257-4e6a-4d0c-af6b-5cd84d906fab","276"
"1655564409098","6a2d5257-4e6a-4d0c-af6b-5cd84d906fab","232"
"1655564166809","f7e54f10-4bef-48d3-a5a0-00eea199e6e2","241"
"1655564180959","84f9e3ba-37e7-45c3-8965-4e571bd785b5","210"
"1655564136330","84f9e3ba-37e7-45c3-8965-4e571bd785b5","257"
"1655564129464","84f9e3ba-37e7-45c3-8965-4e571bd785b5","234"
"1655564461881","fd06c092-fd91-44d4-9c34-965cce396222","245"
"1655564421208","7b244625-6fb4-4337-84c1-375f1f11078a","216"
"1655564180674","168b0f47-3f49-448c-b8eb-149e71aa02b9","279"
"1655564443539","9461b160-84a8-4868-8b3e-a91d7b376f91","281"
"1655564486745","ebfd4060-a49e-4fb8-b188-993e1d740414","287"
"1655564453415","ebfd4060-a49e-4fb8-b188-993e1d740414","230"
"1655564009785","8efe16a1-e7a8-4e8f-a0fa-1c5e6f46765e","230"
"1655564399882","95ff9bf4-e947-4672-80f8-c42208ce2755","265"
"1655564432841","4c740370-e9cc-4a1e-8000-d8490484db0b","269"
"1655564471117","fc5e4e87-e147-41ab-9a6e-6bd53e251889","298"
"1655564451917","fc5e4e87-e147-41ab-9a6e-6bd53e251889","202"
"1655564519068","c20342f4-9ddc-4c22-b9db-d8221290b3e8","277"
"1655564454000","0bfa6f7c-3a73-4f2f-8a36-e591140b0a29","235"
"1655564408071","0bfa6f7c-3a73-4f2f-8a36-e591140b0a29","292"
"1655564419938","f8db5629-0c09-4002-8c11-1157d7ffa1b6","253"
"1655564161804","84869762-7814-48de-9ffc-ed245ce8526e","218"
"1655564438218","2f511a03-5105-4fa1-a8db-88fd1a7904b4","213"
"1655564471540","b4d4a353-240b-4eb0-9299-697f1aebe7e9","261"
"1655564127698","d4bf80de-8505-446e-8541-e30ebffda4f4","216"
"1655564442868","6ddaf045-73ee-42d5-8747-8b7adf356d7c","228"
"1655564335998","7dd8a86e-1514-426d-b9c3-617f34203462","253"
"1655564455982","0fa49724-76a9-4c4a-828e-b70b19675d94","207"
"1655564495224","80962c51-536b-40e5-b7c4-c1b77d6ec5e2","219"
"1655564469748","681e8b8b-f73c-4b40-9594-6636546e6419","219"
"1655564136488","faa099b0-4259-4091-abef-d1633bee09a0","277"
"1655564174819","d5a9cbfd-80d0-4535-a506-d288e084e02a","285"
"1655564103519","d5a9cbfd-80d0-4535-a506-d288e084e02a","227"
"1655564436336","819f7bdd-2de0-4ea9-9382-896f4532b0b0","202"
"1655564457695","13ee02ac-37d3-40d2-af66-63c43d6ca079","206"
"1655564427371","13ee02ac-37d3-40d2-af66-63c43d6ca079","294"
"1655564131015","54edc2f5-eccd-48ba-acd1-f2edcb3a4188","234"
"1655564176112","38ea8a60-998c-485c-a8b3-867c38e6d573","246"
"1655564190946","72a9fad5-e9c0-460c-b96b-887a83739b8f","292"
"1655563230899","26ba9cdd-e66a-4de9-be34-28c8c2b6dc8d","210"
"1655564486602","2af6ef20-d51c-48ca-95be-4f91839d1bfa","290"
"1655564463272","2af6ef20-d51c-48ca-95be-4f91839d1bfa","211"
"1655564403602","3d85a3a2-f5a3-47dc-a724-26f78368b5eb","207"
"1655564466252","54ec3234-6184-459d-be08-fc419d8eae3d","293"
"1655564445922","54ec3234-6184-459d-be08-fc419d8eae3d","236"
"1655564425592","54ec3234-6184-459d-be08-fc419d8eae3d","223"
"1655564172380","d064a96f-820f-47ae-b53c-ed9552c6ff11","275"
"1655564061372","1dbb8e45-0209-4298-9863-ca8b79402bc8","290"
"1655564206875","10406b0f-6db1-4e03-a8a1-e08592f8e9b7","249"
"1655564406032","6a2d5257-4e6a-4d0c-af6b-5cd84d906fab","252"
"1655564481703","f0611874-2bf5-4200-a4c1-14aba3571d4e","203"
"1655564032115","8efe16a1-e7a8-4e8f-a0fa-1c5e6f46765e","221"
"1655564470216","fbc149ea-9d41-48d7-acb4-ae7dbaf4fc38","234"
"1655564084198","d4bf80de-8505-446e-8541-e30ebffda4f4","291"
"1655564444035","03985080-b275-4350-b709-bb583cb62f94","264"
"1655564211856","84f9e3ba-37e7-45c3-8965-4e571bd785b5","217"
"1655564001307","babaf21f-5125-40e3-906d-99658eb49925","275"
"1655564458777","7dffab5d-8b9b-44c6-89f3-709cb9880c42","240"
"1655564185963","fbabbb05-3a66-415d-928c-378b831be345","270"
"1655564144900","fbabbb05-3a66-415d-928c-378b831be345","267"
"1655564121913","0f02a172-a0cb-434c-96ff-c51989d6acf2","299"
"1655564086219","0f02a172-a0cb-434c-96ff-c51989d6acf2","253"
"1655564504633","7dffab5d-8b9b-44c6-89f3-709cb9880c42","246"
"1655564463657","6c3e6f52-e408-4482-9d1b-3efa0bea5d0d","205"
"1655562669647","f7132b49-769b-4d7a-b364-38c2c09c93d7","208"
"1655562650849","f7132b49-769b-4d7a-b364-38c2c09c93d7","207"
"1655562603854","f7132b49-769b-4d7a-b364-38c2c09c93d7","259"
"1655564157432","ec7f887f-c7b7-4924-9359-57658d570f0d","285"
"1655564131638","ec7f887f-c7b7-4924-9359-57658d570f0d","249"
"1655564117308","ec7f887f-c7b7-4924-9359-57658d570f0d","283"
"1655564170532","71983b9f-8906-4646-a1da-2efae22e44f2","240"
"1655564151202","71983b9f-8906-4646-a1da-2efae22e44f2","268"
"1655564226647","35aa4c4a-5d37-4375-8146-2d86fa155d4d","277"
"1655564163656","35aa4c4a-5d37-4375-8146-2d86fa155d4d","208"
"1655563232577","8be94836-9188-43ee-be56-9f643fec0792","283"
"1655563228403","b6e2a534-9d63-4ec9-89ca-0a37fa60c30b","213"
"1655563214003","b6e2a534-9d63-4ec9-89ca-0a37fa60c30b","294"
"1655564517866","acb4596e-6918-4cd9-9b16-a5d6226fc723","225"
"1655564490366","acb4596e-6918-4cd9-9b16-a5d6226fc723","287"
"1655564450366","acb4596e-6918-4cd9-9b16-a5d6226fc723","250"
"1655564511820","26426a57-698e-409f-9d8d-c8726e139dfd","290"
"1655564461711","be0294fc-67e9-48dc-aa8a-3015fdcfefcb","281"
"1655564431362","9c16be12-b04d-4cfc-96a2-4d12b2cc7268","242"
"1655564427929","9c16be12-b04d-4cfc-96a2-4d12b2cc7268","229"
"1655564355836","9c16be12-b04d-4cfc-96a2-4d12b2cc7268","237"
"1655563984743","22514e6e-4864-4a7b-aa73-6e3f6a6c6dd1","232"
"1655564456298","a0026b8d-d27f-4e0b-9495-7edc251856b9","238"
"1655564412540","a0026b8d-d27f-4e0b-9495-7edc251856b9","237"
"1655564505465","8bfb6072-7ba4-4f4d-b188-3fdcc4d1a894","263"
"1655564499333","8bfb6072-7ba4-4f4d-b188-3fdcc4d1a894","284"
"1655564474805","8bfb6072-7ba4-4f4d-b188-3fdcc4d1a894","287"
"1655562479171","e2d30dec-120a-4f37-b571-7c27f49cbde8","293"
"1655562464639","e2d30dec-120a-4f37-b571-7c27f49cbde8","257"
"1655564180433","83dee3e2-5e6e-4ce6-b32b-719afcb5f7e8","298"
"1655564154324","9a486cf1-60d3-45b9-8757-cb965e270b82","231"
"1655564488184","de316ea3-7970-4d9b-a469-a0d3c1ff40bb","272"
"1655564188850","a65b9934-5f91-4c20-a940-6cd4e74a6264","280"
"1655564186050","a65b9934-5f91-4c20-a940-6cd4e74a6264","240"
"1655564491625","4ab4cde7-4d8a-429c-8ae7-381dcbd05955","208"
"1655564435825","4ab4cde7-4d8a-429c-8ae7-381dcbd05955","238"
"1655564386156","3f5e02d7-6634-43eb-8809-a513bdd92c4a","246"
"1655564458915","f9b122e0-4613-49b3-9c1e-7e72de109149","293"
"1655564493331","cc4d03c0-e024-4c93-addd-3a535ef6bc4d","238"
"1655562666514","f7132b49-769b-4d7a-b364-38c2c09c93d7","287"
"1655563239377","8be94836-9188-43ee-be56-9f643fec0792","223"
"1655564407733","a7842856-e8a5-474d-8d2e-e825d6f5323f","203"
"1655564473128","a0026b8d-d27f-4e0b-9495-7edc251856b9","202"
"1655564135829","1b5e1515-45c9-4cbf-b68f-1169e5867947","205"
"1655564452866","acb4596e-6918-4cd9-9b16-a5d6226fc723","209"
"1655564076426","e98e55e5-3132-4787-b0a8-c2f67203e280","232"
"1655564132850","a65b9934-5f91-4c20-a940-6cd4e74a6264","230"
"1655564382818","13de6b85-7374-4330-95d6-2e6ed0d9f718","213"
"1655564494305","7dd46ec7-d3c8-4303-8964-32e4e5228afa","295"
"1655563991742","8b5957cd-e79f-4ba8-a030-e8f4928aef34","229"
"1655563983942","8b5957cd-e79f-4ba8-a030-e8f4928aef34","281"
"1655563971605","e6e4148e-fb5b-4423-8c1b-a978b8a0f713","223"
"1655563994105","4b86d152-7bc1-4b19-86c7-51a0012ab28c","248"
"1655563988373","4b86d152-7bc1-4b19-86c7-51a0012ab28c","293"
"1655563983063","46594674-1a7a-448a-ab61-53d207253395","260"
"1655563972399","46594674-1a7a-448a-ab61-53d207253395","218"
"1655563961735","46594674-1a7a-448a-ab61-53d207253395","219"
"1655564015142","8b5957cd-e79f-4ba8-a030-e8f4928aef34","244"
"1655563994342","8b5957cd-e79f-4ba8-a030-e8f4928aef34","288"
"1655564187362","60b40484-869c-4981-8ba5-4360bcfe7a88","216"
"1655564166834","60b40484-869c-4981-8ba5-4360bcfe7a88","211"
"1655564125778","60b40484-869c-4981-8ba5-4360bcfe7a88","205"
"1655564514916","c1bd3570-f420-493e-8f02-eecc037ae16e","270"
"1655563990001","028e23e7-4354-4006-bfac-82f14bd09375","283"
"1655564164314","821dc02a-8e67-460d-a619-2930aec15fbc","225"
"1655564135118","821dc02a-8e67-460d-a619-2930aec15fbc","288"
"1655564038200","d9e3ef45-d77c-4266-8c66-be438ed79ec9","284"
"1655564511540","61d1e4e6-b700-47d1-84c1-0b34af3e46ac","267"
"1655564456540","61d1e4e6-b700-47d1-84c1-0b34af3e46ac","230"
"1655564391653","3f3f5561-2a49-4a6d-9434-67f97a70c173","243"
"1655564432002","7a7482d0-f1f1-4b0b-91b8-9c08248f0735","267"
"1655563987082","9f7ec4c4-3f8c-4be1-882d-d821d26ec006","243"
"1655563944919","9f7ec4c4-3f8c-4be1-882d-d821d26ec006","220"
"1655563925754","9f7ec4c4-3f8c-4be1-882d-d821d26ec006","219"
"1655563895090","9f7ec4c4-3f8c-4be1-882d-d821d26ec006","247"
"1655564456625","d0f2de3d-79a4-4e35-aebe-1f4abd67d466","218"
"1655564414321","d73158ce-d2c7-477f-bbfc-8d5ef4e106e9","273"
"1655564409767","6f911852-1ea3-478a-a09f-a6e7bd0a50e1","289"
"1655564454471","8a6ff576-1011-4abe-8889-e3c8a2a755f6","255"
"1655564464253","8779bb6a-4568-47b3-b304-cc06eaf8c424","234"
"1655564038648","20e0e292-48de-41a2-bfc1-821972e1334b","287"
"1655563966589","20e0e292-48de-41a2-bfc1-821972e1334b","246"
"1655564204258","8dc7645e-9700-4304-bba0-c5818b438806","201"
"1655564420288","6dde4d16-e670-4a8d-9e7f-8a4a02dd0e68","261"
"1655564005700","de9d55a9-9438-489b-9dbf-37c35110b3c1","226"
"1655564433367","010f180d-eec9-4a5b-a03b-7feddbf08b62","213"
"1655564418899","00df663d-7464-4d28-b3a6-954c3daa9086","235"
"1655564405699","00df663d-7464-4d28-b3a6-954c3daa9086","257"
"1655564490886","7da0c779-3a0b-4d2d-b77a-f816f9b5bc64","239"
"1655564184221","d80edebc-624d-442f-a1ac-21c7bd628920","278"
"1655563212215","3689766a-2b96-4272-8b60-e57f0c067b93","273"
"1655564403632","77b91f21-a736-4e88-a698-0b0708253296","295"
"1655564223293","b49a52fa-06e1-4820-9f22-abbde3c75677","264"
"1655564458657","94084541-f698-4778-976d-26f7bf874395","256"
"1655564167735","326d70d4-f38d-4886-8706-ebe6a4575675","280"
"1655564146671","326d70d4-f38d-4886-8706-ebe6a4575675","233"
"1655564141405","326d70d4-f38d-4886-8706-ebe6a4575675","206"
"1655564447770","49b3912e-2ae6-40d3-838c-cc3ead3ca838","270"
"1655564444970","49b3912e-2ae6-40d3-838c-cc3ead3ca838","283"
"1655564422570","49b3912e-2ae6-40d3-838c-cc3ead3ca838","266"
"1655564480605","53e96fe0-7fb5-4e2f-b3ef-0be570a6e75f","279"
"1655564429605","53e96fe0-7fb5-4e2f-b3ef-0be570a6e75f","221"
"1655564206014","98ec1419-44b7-4016-a584-777f96115cce","212"
"1655564160822","98ec1419-44b7-4016-a584-777f96115cce","291"
"1655564452593","7788fe3f-86e0-4692-abf6-7a955b909219","257"
"1655564433099","7788fe3f-86e0-4692-abf6-7a955b909219","203"
"1655564432408","d6b5f0fd-b9e8-4e76-9195-de368b7dc6eb","220"
"1655564388546","d6b5f0fd-b9e8-4e76-9195-de368b7dc6eb","263"
"1655564372881","d6b5f0fd-b9e8-4e76-9195-de368b7dc6eb","272"
"1655564214790","55f0d67a-fef6-40b7-b144-93d2aa49d6cd","269"
"1655564197990","55f0d67a-fef6-40b7-b144-93d2aa49d6cd","285"
"1655564144790","55f0d67a-fef6-40b7-b144-93d2aa49d6cd","228"
"1655564089076","a5d63530-aa58-4a81-b872-ec3ee6ef8200","283"
"1655564477649","167b9c6e-7a4e-4da2-a880-5c76a7535ce1","268"
"1655564458518","167b9c6e-7a4e-4da2-a880-5c76a7535ce1","239"
"1655564414790","167b9c6e-7a4e-4da2-a880-5c76a7535ce1","275"
"1655564472994","d4c11c40-6a68-482e-9d25-389de5ff2709","300"
"1655564453829","d4c11c40-6a68-482e-9d25-389de5ff2709","224"
"1655564480152","4a64a3a8-a5ea-46ae-a5c5-993b23bdeb14","268"
"1655564432498","dc675019-d2cb-40ce-b3fd-4f95ff4e3d11","220"
"1655564430198","dc675019-d2cb-40ce-b3fd-4f95ff4e3d11","204"
"1655563238149","daffd786-c146-43dc-90e6-6a0db1a7d2b7","264"
"1655564376163","31cc254a-8982-4ace-a538-a556fdc2fec6","223"
"1655564105735","abe1cdc7-94f5-4e17-aa55-1342bd7de357","268"
"1655564488355","facde9be-1073-4959-bbb9-72040129a29b","205"
"1655564011310","00d190b9-9499-42e5-a05d-a6ee00d6447a","261"
"1655564002246","00d190b9-9499-42e5-a05d-a6ee00d6447a","280"
"1655563993182","00d190b9-9499-42e5-a05d-a6ee00d6447a","268"
"1655564425535","ad6dcddb-0b4f-4e5e-9fa2-b0480b900042","252"
"1655564379177","ad6dcddb-0b4f-4e5e-9fa2-b0480b900042","294"
"1655564364913","ad6dcddb-0b4f-4e5e-9fa2-b0480b900042","297"
"1655564428854","35f880bc-afd8-49a5-806b-2da3a8c2a9a8","202"
"1655564422155","35f880bc-afd8-49a5-806b-2da3a8c2a9a8","296"
"1655564518737","218cd14d-b8cc-415a-bfed-246c6ebe94bf","268"
"1655564459437","c73c7ab8-a51d-4abb-9fe4-5cb4bef0ffd0","263"
"1655564473977","f7d6bc7c-70bd-49fd-8374-4f8de45d1a45","221"
"1655564495476","e253b55b-1005-46d2-89dd-422daaaf48fa","243"
"1655564483578","e253b55b-1005-46d2-89dd-422daaaf48fa","298"
"1655564432020","e253b55b-1005-46d2-89dd-422daaaf48fa","295"
"1655564412190","e253b55b-1005-46d2-89dd-422daaaf48fa","298"
"1655564405927","c2eb210f-7456-4793-ac59-9d7e8eafe80d","300"
"1655564381927","c2eb210f-7456-4793-ac59-9d7e8eafe80d","257"
"1655564457794","c58a48b8-b09f-42d5-b803-dda65d28632c","250"
"1655564433794","c58a48b8-b09f-42d5-b803-dda65d28632c","236"
"1655564508015","fed501b8-0493-4e3b-ab4a-dac2b97888aa","221"
"1655564498815","fed501b8-0493-4e3b-ab4a-dac2b97888aa","218"
"1655564447252","d2ff3040-3bec-4894-b51f-76a8df1ce1f4","240"
"1655564480237","81fa9546-55d4-4afb-8938-1c96b6f9bf2f","278"
"1655564401388","a05d2637-8da9-49f8-ada6-800538bcefec","286"
"1655564442159","cc51443f-dba9-4b43-a379-8a80fba71529","248"
"1655564452600","c5a62d25-a0bc-4231-80c2-1f7bcf9435b8","251"
"1655564413600","c5a62d25-a0bc-4231-80c2-1f7bcf9435b8","253"
"1655564398000","c5a62d25-a0bc-4231-80c2-1f7bcf9435b8","249"
"1655564470216","42fd00fc-af84-4463-a0f8-2c3d96a46a6e","261"
"1655564430659","7636bcd6-7d1d-49df-996e-7196957ebe42","224"
"1655564395559","7636bcd6-7d1d-49df-996e-7196957ebe42","237"
"1655564352659","7636bcd6-7d1d-49df-996e-7196957ebe42","264"
"1655564485830","6621a7de-b9e4-433d-a337-1eae1dfbf1bf","261"
"1655564428030","6621a7de-b9e4-433d-a337-1eae1dfbf1bf","247"
"1655564397430","6621a7de-b9e4-433d-a337-1eae1dfbf1bf","295"
"1655564443219","589c6414-e75e-4d5a-aa2f-06f090d8b5d5","299"
"1655564430619","589c6414-e75e-4d5a-aa2f-06f090d8b5d5","241"
"1655564490882","9bb0c20d-b5b7-41a5-b175-f51f6c7d7328","265"
"1655564480082","9bb0c20d-b5b7-41a5-b175-f51f6c7d7328","243"
"1655564477382","9bb0c20d-b5b7-41a5-b175-f51f6c7d7328","281"
"1655564447484","39f57dc1-e0e8-4d3e-acc0-187372f25c58","263"
"1655564150108","179eb5d0-f2e7-4244-9ba0-6cc8fbd30c7a","270"
"1655563989352","68755b92-d4c2-4766-9b64-2c3be7ffebca","214"
"1655564435433","f7e5cb85-973e-462d-b343-7218e2390566","293"
"1655564409569","f7e5cb85-973e-462d-b343-7218e2390566","215"
"1655564403103","f7e5cb85-973e-462d-b343-7218e2390566","266"
"1655564188414","3e3af2ba-5eff-4d1a-8e44-8c993ec3da67","233"
"1655564131426","3e3af2ba-5eff-4d1a-8e44-8c993ec3da67","278"
"1655564417341","8b78487b-a4f3-40b9-ae51-bffd4559dd52","211"
"1655564383744","8b78487b-a4f3-40b9-ae51-bffd4559dd52","225"
"1655564368812","8b78487b-a4f3-40b9-ae51-bffd4559dd52","263"
"1655564456071","18695222-1681-41bf-a691-a249ba0a99d5","228"
"1655564434174","18695222-1681-41bf-a691-a249ba0a99d5","286"
"1655564437637","68f9d586-112d-4f06-a021-86eec38547ca","224"
"1655564155530","ebfba8f8-8ead-4dd7-98a0-62e9727995dc","229"
"1655564446076","2c437417-d14d-4898-9b51-8edff01c0ab1","248"
"1655564441010","2c437417-d14d-4898-9b51-8edff01c0ab1","223"
"1655564445530","33203f2d-5f41-4836-8594-cb88b8e4b5f3","247"
"1655564444667","d777edd9-3d09-4b66-99a7-7d9644a56eeb","270"
